Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-15;AGXY3F;BRAGXYACNOR4;ODD LOT;;;5,76;;;;;;3;55;316,72
2025-09-15;AIEC11;BRAIECCTF009;CASH;;;49,35;;;;;;8;63;3108,86
2025-09-15;AIRB34;BRAIRBBDR004;CASH;;;32,05;;;;;;2;11;352,59
2025-09-15;AJFI11;BRAJFICTF001;CASH;;;8,02;;;;;;5;18;144,32
2025-09-15;ALLD3;BRALLDACNOR3;CASH;;;8,45;;;;;;5;600;5072
2025-09-15;ALLD3F;BRALLDACNOR3;ODD LOT;;;8,53;;;;;;21;438;3735,68
2025-09-15;ALOS3;BRALOSACNOR5;CASH;;;24,39;;;;;;4;1800;43901
2025-09-15;ALOS3F;BRALOSACNOR5;ODD LOT;;;24,54;;;;;;2;4;98,14
2025-09-15;ALPA3;BRALPAACNOR0;CASH;;;9,78;;;;;;2;300;2934
2025-09-15;ALPA3F;BRALPAACNOR0;ODD LOT;;;9,88;;;;;;7;200;1976,71
2025-09-15;ALPA4;BRALPAACNPR7;CASH;;;10,03;;;;;;2;200;2006
2025-09-15;ALPA4F;BRALPAACNPR7;ODD LOT;;;9,96;;;;;;1;10;99,6
2025-09-15;ALPK3;BRALPKACNOR9;CASH;;;3,10;;;;;;2;1400;4340
2025-09-15;ALUG11;BRALUGCTF000;CASH;;;41,36;;;;;;2;14;579,04
2025-09-15;ALUP11;BRALUPCDAM15;CASH;;;30,77;;;;;;10;1000;30774
2025-09-15;ALUP11F;BRALUPCDAM15;ODD LOT;;;30,83;;;;;;6;79;2435,92
2025-09-15;ALUP3;BRALUPACNOR8;CASH;;;10,87;;;;;;11;1100;11957
2025-09-15;ALUP3F;BRALUPACNOR8;ODD LOT;;;10,88;;;;;;2;22;239,32
2025-09-15;ALUP4;BRALUPACNPR5;CASH;;;9,89;;;;;;13;3000;29682
2025-09-15;ALUP4F;BRALUPACNPR5;ODD LOT;;;9,89;;;;;;2;5;49,45
2025-09-15;ALZC11;BRALZCCTF016;CASH;;;7,86;;;;;;4;2035;15993,56
2025-09-15;ALZR11;BRALZRCTF006;CASH;;;10,59;;;;;;37;1410;14925,22
2025-09-15;AMAR3;BRAMARACNOR4;CASH;;;1,29;;;;;;1;200;258
2025-09-15;AMAR3F;BRAMARACNOR4;ODD LOT;;;1,29;;;;;;1;2;2,58
2025-09-15;AMBP3;BRAMBPACNOR6;CASH;;;13,25;;;;;;8;4500;59640
2025-09-15;AMBP3F;BRAMBPACNOR6;ODD LOT;;;13,17;;;;;;3;42;553,1
2025-09-15;AMER3;BRAMERACNOR6;CASH;;;6,80;;;;;;8;24600;167362
2025-09-15;AMER3F;BRAMERACNOR6;ODD LOT;;;6,82;;;;;;3;22;150,03
2025-09-15;AMOB3F;BRAMOBACNOR9;ODD LOT;;;12,87;;;;;;3;55;707,88
2025-09-15;AMZO34;BRAMZOBDR002;CASH;;;61,61;;;;;;7;1565;96422,62
2025-09-15;ANIM3;BRANIMACNOR6;CASH;;;3,62;;;;;;14;10500;37969
2025-09-15;ANIM3F;BRANIMACNOR6;ODD LOT;;;3,63;;;;;;6;91;330,13
2025-09-15;ARGT39;BRARGTBDR000;CASH;;;37,92;;;;;;3;45;1706,4
2025-09-15;ARML3;BRARMLACNOR1;CASH;;;3,72;;;;;;33;46200;171868
2025-09-15;ARML3F;BRARMLACNOR1;ODD LOT;;;3,74;;;;;;13;550;2058,85
2025-09-15;ARRI11;BRARRICTF009;CASH;;;6,56;;;;;;3;6;39,33
2025-09-15;ASAI3;BRASAIACNOR0;CASH;;;10,13;;;;;;18;9700;98257
2025-09-15;ASAI3F;BRASAIACNOR0;ODD LOT;;;10,04;;;;;;12;278;2791,82
2025-09-15;ASML34;BRASMLBDR003;CASH;;;83,63;;;;;;2;41;3428,64
2025-09-15;AURA33;BRAURABDR001;CASH;;;58,12;;;;;;61;3880;225510,63
2025-09-15;AURE3;BRAUREACNOR9;CASH;;;11,01;;;;;;29;17300;190454
2025-09-15;AURE3F;BRAUREACNOR9;ODD LOT;;;11,01;;;;;;23;405;4459,71
2025-09-15;AURO11;BRAUROCTF001;CASH;;;102,72;;;;;;1;1;102,72
2025-09-15;AUVP11;BRAUVPCTF000;CASH;;;102,95;;;;;;2;2;205,89
2025-09-15;AVGO34;BRAVGOBDR003;CASH;;;27,75;;;;;;3;110;3052,9
2025-09-15;AZEV3;BRAZEVACNOR0;CASH;;;0,45;;;;;;4;2900;1305
2025-09-15;AZPL11;BRAZPLCTF000;CASH;;;7,62;;;;;;1;2;15,24
2025-09-15;AZTE3;BRAZTEACNOR4;CASH;;;0,45;;;;;;10;6100;2745
2025-09-15;AZTE3F;BRAZTEACNOR4;ODD LOT;;;0,45;;;;;;1;19;8,55
2025-09-15;AZUL4;BRAZULACNPR4;CASH;;;1,37;;;;;;125;1049300;1437447
2025-09-15;AZUL4F;BRAZULACNPR4;ODD LOT;;;1,37;;;;;;20;453;621,87
2025-09-15;AZZA3;BRAZZAACNOR9;CASH;;;33,19;;;;;;14;6700;222360
2025-09-15;AZZA3F;BRAZZAACNOR9;ODD LOT;;;33,40;;;;;;2;41;1369,4
2025-09-15;B1TI34;BRB1TIBDR005;CASH;;;59,88;;;;;;1;1;59,88
2025-09-15;B3SA3;BRB3SAACNOR6;CASH;;;13,35;;;;;;20;8200;109462
2025-09-15;B3SA3F;BRB3SAACNOR6;ODD LOT;;;13,35;;;;;;43;485;6477,01
2025-09-15;BABA34;BRBABABDR005;CASH;;;29,93;;;;;;7;12885;385675,56
2025-09-15;BALM3F;BRBALMACNOR5;ODD LOT;;;20,90;;;;;;1;1;20,9
2025-09-15;BBAS3;BRBBASACNOR3;CASH;;;21,84;;;;;;184;124100;2710770
2025-09-15;BBAS3F;BRBBASACNOR3;ODD LOT;;;21,85;;;;;;471;4991;109030,22
2025-09-15;BBDC3;BRBBDCACNOR1;CASH;;;14,60;;;;;;10;5900;86127
2025-09-15;BBDC3F;BRBBDCACNOR1;ODD LOT;;;14,61;;;;;;18;114;1665,58
2025-09-15;BBDC4;BRBBDCACNPR8;CASH;;;17,00;;;;;;42;18000;306072
2025-09-15;BBDC4F;BRBBDCACNPR8;ODD LOT;;;16,97;;;;;;59;819;13896,76
2025-09-15;BBFO11;BRBBFOCTF004;CASH;;;63,51;;;;;;6;66;4191,36
2025-09-15;BBGO11;BRBBGOCTF002;CASH;;;62,98;;;;;;5;8;503,87
2025-09-15;BBIG11;BRBBIGCTF004;CASH;;;6,97;;;;;;13;1063;7409,38
2025-09-15;BBSE3;BRBBSEACNOR5;CASH;;;32,15;;;;;;34;11400;366529
2025-09-15;BBSE3F;BRBBSEACNOR5;ODD LOT;;;32,17;;;;;;106;1049;33748,11
2025-09-15;BCRI11;BRBCRICTF009;CASH;;;63,61;;;;;;17;177;11259,75
2025-09-15;BDIF11;BRBDIFCTF002;CASH;;;75,15;;;;;;11;449;33742,86
2025-09-15;BDIV11;BRBDIVCTF009;CASH;;;39,60;;;;;;11;703;27841,93
2025-09-15;BDVD39;BRBDVDBDR001;CASH;;;47,27;;;;;;2;11;519,95
2025-09-15;BEEF11;BRBEEFN03OR6;CASH;;;2,92;;;;;;1;100;292
2025-09-15;BEEF3;BRBEEFACNOR6;CASH;;;6,46;;;;;;48;55900;361249
2025-09-15;BEEF3F;BRBEEFACNOR6;ODD LOT;;;6,50;;;;;;25;310;2014,3
2025-09-15;BEES3F;BRBEESACNOR9;ODD LOT;;;8,19;;;;;;6;29;237,62
2025-09-15;BEES4F;BRBEESACNPR6;ODD LOT;;;8,26;;;;;;2;6;49,56
2025-09-15;BERK34;BRBERKBDR002;CASH;;;130,27;;;;;;5;412;53669,5
2025-09-15;BEST11;BRBESTCTF000;CASH;;;101,76;;;;;;1;1;101,76
2025-09-15;BGIF26;BRBMEFBGI7K6;AGRIBUSINESS;;;;;;327,4;;;;;
2025-09-15;BGIG26;BRBMEFBGI7L4;AGRIBUSINESS;;;;;;329,15;;;;;
2025-09-15;BGIH26;BRBMEFBGI7Q3;AGRIBUSINESS;;;;;;329,35;;;;;
2025-09-15;BGIJ26;BRBMEFBGI7R1;AGRIBUSINESS;;;;;;330,2;;;;;
2025-09-15;BGIK26;BRBMEFBGI7M2;AGRIBUSINESS;;;;;;331,85;;;;;
2025-09-15;BGIM26;BRBMEFBGI7N0;AGRIBUSINESS;;;;;;331,9;;;;;
2025-09-15;BGIN26;BRBMEFBGI7O8;AGRIBUSINESS;;;;;;331,9;;;;;
2025-09-15;BGIQ26;BRBMEFBGI7P5;AGRIBUSINESS;;;;;;333,4;;;;;
2025-09-15;BGIU25;BRBMEFBGI7D1;AGRIBUSINESS;305;305,4;305,2;305,4;0,09;305,1;;;2;2;201432
2025-09-15;BGIU26;BRBMEFBGI7S9;AGRIBUSINESS;;;;;;331,9;;;;;
2025-09-15;BGIV25;BRBMEFBGI7E9;AGRIBUSINESS;310;310,4;310,1;310,05;-0,08;310,3;;;64;122;12484725
2025-09-15;BGIX25;BRBMEFBGI7F6;AGRIBUSINESS;318,5;318,5;318,5;318,5;-0,03;318,6;;;9;35;3678675
2025-09-15;BGIZ25;BRBMEFBGI7I0;AGRIBUSINESS;;;;;;323,95;;;;;
2025-09-15;BHIA3;BRBHIAACNOR1;CASH;;;4,26;;;;;;58;53100;226287
2025-09-15;BHIA3F;BRBHIAACNOR1;ODD LOT;;;4,24;;;;;;29;615;2607,65
2025-09-15;BIME11;BRBIMECTF006;CASH;;;6,93;;;;;;54;2106;14597,23
2025-09-15;BINC11;BRBINCCTF008;CASH;;;96,90;;;;;;8;593;57459,65
2025-09-15;BIOM11;BRBIOMN06OR5;CASH;;;3,00;;;;;;1;300;900
2025-09-15;BITH11;BRBITHCTF004;CASH;;;139,70;;;;;;25;217;30315,1
2025-09-15;BKNG34;BRBKNGBDR006;CASH;;;168,50;;;;;;1;6;1011
2025-09-15;BLAU3;BRBLAUACNOR8;CASH;;;14,20;;;;;;3;1300;18460
2025-09-15;BLMG11;BRBLMGCTF005;CASH;;;33,20;;;;;;1;2;66,4
2025-09-15;BMEB3F;BRBMEBACNOR8;ODD LOT;;;41,30;;;;;;1;2;82,6
2025-09-15;BMEB4;BRBMEBACNPR5;CASH;;;50,43;;;;;;1;100;5043
2025-09-15;BMGB4;BRBMGBACNPR0;CASH;;;3,81;;;;;;16;12300;46882
2025-09-15;BMGB4F;BRBMGBACNPR0;ODD LOT;;;3,81;;;;;;8;27;102,92
2025-09-15;BMOB3;BRBMOBACNOR7;CASH;;;21,92;;;;;;5;1500;32877
2025-09-15;BNBR3;BRBNBRACNOR8;CASH;;;99,00;;;;;;1;100;9900
2025-09-15;BNBR3F;BRBNBRACNOR8;ODD LOT;;;99,17;;;;;;1;7;694,19
2025-09-15;BOBR4F;BRBOBRACNPR3;ODD LOT;;;1,34;;;;;;2;20;26,8
2025-09-15;BODB11;BRBODBCTF009;CASH;;;7,32;;;;;;6;1345;9844,7
2025-09-15;BOVA11;BRBOVACTF003;CASH;;;140,47;;;;;;204;6221;873859,12
2025-09-15;BOVV11;BRBOVVCTF009;CASH;;;147,24;;;;;;2;17;2503,07
2025-09-15;BPAC11;BRBPACUNT006;CASH;;;45,90;;;;;;9;7000;321300
2025-09-15;BPAC11F;BRBPACUNT006;ODD LOT;;;45,94;;;;;;6;33;1516,09
2025-09-15;BPAC5F;BRBPACACNPA0;ODD LOT;;;10,59;;;;;;2;8;84,72
2025-09-15;BPAN4;BRBPANACNPR1;CASH;;;8,04;;;;;;4;1800;14477
2025-09-15;BPML11;BRBPMLCTF006;CASH;;;78,33;;;;;;1;1;78,33
2025-09-15;BRAP3;BRBRAPACNOR5;CASH;;;15,55;;;;;;1;800;12440
2025-09-15;BRAP3F;BRBRAPACNOR5;ODD LOT;;;15,55;;;;;;1;3;46,65
2025-09-15;BRAP4;BRBRAPACNPR2;CASH;;;16,89;;;;;;8;4300;72611
2025-09-15;BRAP4F;BRBRAPACNPR2;ODD LOT;;;16,95;;;;;;16;209;3542,61
2025-09-15;BRAV3;BRBRAVACNOR3;CASH;;;18,44;;;;;;45;67900;1252265
2025-09-15;BRAV3F;BRBRAVACNOR3;ODD LOT;;;18,49;;;;;;13;221;4086,59
2025-09-15;BRBI11;BRBRBICDAM10;CASH;;;17,38;;;;;;4;500;8689
2025-09-15;BRBI11F;BRBRBICDAM10;ODD LOT;;;17,38;;;;;;10;64;1112,35
2025-09-15;BRCO11;BRBRCOCTF007;CASH;;;113,53;;;;;;16;114;12942,2
2025-09-15;BRCR11;BRBRCRCTF000;CASH;;;43,30;;;;;;44;1281;55471,5
2025-09-15;BRFS3;BRBRFSACNOR8;CASH;;;21,05;;;;;;21;16000;336735
2025-09-15;BRFS3F;BRBRFSACNOR8;ODD LOT;;;21,06;;;;;;33;566;11920,7
2025-09-15;BRKM3;BRBRKMACNOR1;CASH;;;9,39;;;;;;1;300;2817
2025-09-15;BRKM5;BRBRKMACNPA4;CASH;;;8,85;;;;;;23;25700;227488
2025-09-15;BRKM5F;BRBRKMACNPA4;ODD LOT;;;8,86;;;;;;21;147;1301,97
2025-09-15;BRKM6F;BRBRKMACNPB2;ODD LOT;;;8,80;;;;;;1;18;158,4
2025-09-15;BRSR3;BRBRSRACNOR3;CASH;;;13,05;;;;;;2;1000;13050
2025-09-15;BRSR3F;BRBRSRACNOR3;ODD LOT;;;12,98;;;;;;3;26;337,46
2025-09-15;BRSR6;BRBRSRACNPB4;CASH;;;11,58;;;;;;5;2400;27803
2025-09-15;BRSR6F;BRBRSRACNPB4;ODD LOT;;;11,68;;;;;;24;293;3421,86
2025-09-15;BRST3;BRBRSTACNOR9;CASH;;;2,82;;;;;;5;1200;3386
2025-09-15;BRST3F;BRBRSTACNOR9;ODD LOT;;;2,89;;;;;;1;9;26,01
2025-09-15;BSLI3F;BRBSLIACNOR5;ODD LOT;;;9,33;;;;;;1;2;18,66
2025-09-15;BSLV39;BRBSLVBDR002;CASH;;;68,88;;;;;;1;15;1033,2
2025-09-15;BTAL11;BRBTALCTF003;CASH;;;79,83;;;;;;7;49;3911,57
2025-09-15;BTCI11;BRBTCICTF005;CASH;;;9,29;;;;;;24;476;4421,53
2025-09-15;BTHF11;BRBTHFCTF000;CASH;;;8,62;;;;;;26;1079;9299,08
2025-09-15;BTLG11;BRBTLGCTF000;CASH;;;102,61;;;;;;165;1334;136883,07
2025-09-15;BTLT39;BRBTLTBDR004;CASH;;;32,01;;;;;;1;10;320,1
2025-09-15;BURA39;BRBURABDR009;CASH;;;80,72;;;;;;1;20;1614,4
2025-09-15;BUTL39;BRBUTLBDR002;CASH;;;73,28;;;;;;2;524;38396,1
2025-09-15;C2OI34;BRC2OIBDR003;CASH;;;69,72;;;;;;1;75;5229
2025-09-15;C2RW34;BRC2RWBDR007;CASH;;;107,20;;;;;;16;500;53600
2025-09-15;C2ZR34;BRC2ZRBDR000;CASH;;;13,91;;;;;;1;10;139,1
2025-09-15;CACR11;BRCACRCTF004;CASH;;;79,10;;;;;;11;1216;96183,5
2025-09-15;CAML3;BRCAMLACNOR3;CASH;;;5,14;;;;;;7;2100;10785
2025-09-15;CAML3F;BRCAMLACNOR3;ODD LOT;;;5,15;;;;;;7;55;283,25
2025-09-15;CARE11;BRCARECTF000;CASH;;;1,05;;;;;;7;687;721,39
2025-09-15;CASH3;BRCASHACNOR8;CASH;;;4,42;;;;;;166;359600;1590679
2025-09-15;CASH3F;BRCASHACNOR8;ODD LOT;;;4,44;;;;;;69;979;4345,84
2025-09-15;CBAV3;BRCBAVACNOR5;CASH;;;3,76;;;;;;13;8600;32309
2025-09-15;CBAV3F;BRCBAVACNOR5;ODD LOT;;;3,75;;;;;;11;82;307,53
2025-09-15;CCMF26;BRBMEFCCP2Y2;AGRIBUSINESS;70,39;70,55;70,42;70,39;-1,08;70,45;;;13;21;665536,5
2025-09-15;CCMF27;BRBMEFCCP353;AGRIBUSINESS;;;;;;70,11;;;;;
2025-09-15;CCMH26;BRBMEFCCP2Z9;AGRIBUSINESS;72,9;72,9;72,9;72,9;-0,47;72,94;;;2;5;164025
2025-09-15;CCMK26;BRBMEFCCP312;AGRIBUSINESS;;;;;;71,09;;;;;
2025-09-15;CCMK27;BRBMEFCCP338;AGRIBUSINESS;;;;;;67,55;;;;;
2025-09-15;CCMN26;BRBMEFCCP320;AGRIBUSINESS;;;;;;68,57;;;;;
2025-09-15;CCMU25;BRBMEFCCP2S4;AGRIBUSINESS;;;;;;65,03;;;;;
2025-09-15;CCMU26;BRBMEFCCP304;AGRIBUSINESS;;;;;;68,01;;;;;
2025-09-15;CCMX25;BRBMEFCCP2X4;AGRIBUSINESS;67,31;67,39;67,36;67,31;-1,3;67,36;;;11;14;424417,5
2025-09-15;CCMX26;BRBMEFCCP346;AGRIBUSINESS;;;;;;69,75;;;;;
2025-09-15;CCTY3F;BRCCTYACNOR7;ODD LOT;;;25,58;;;;;;2;2;51,16
2025-09-15;CDII11;BRCDIICTF012;CASH;;;107,98;;;;;;19;808;87248,28
2025-09-15;CEAB3;BRCEABACNOR1;CASH;;;17,78;;;;;;11;4500;80004
2025-09-15;CEAB3F;BRCEABACNOR1;ODD LOT;;;17,87;;;;;;7;108;1929,94
2025-09-15;CEBR3F;BRCEBRACNOR5;ODD LOT;;;22,79;;;;;;1;2;45,58
2025-09-15;CGAS5F;BRCGASACNPA3;ODD LOT;;;129,27;;;;;;4;40;5170,82
2025-09-15;CGRA4F;BRCGRAACNPR9;ODD LOT;;;27,80;;;;;;1;1;27,8
2025-09-15;CHVX34;BRCHVXBDR008;CASH;;;83,14;;;;;;3;22;1829
2025-09-15;CLIN11;BRCLINCTF007;CASH;;;87,97;;;;;;8;49;4310,45
2025-09-15;CLSC4;BRCLSCACNPR3;CASH;;;101,66;;;;;;6;1300;132160
2025-09-15;CMIG3;BRCMIGACNOR6;CASH;;;14,89;;;;;;2;300;4466
2025-09-15;CMIG3F;BRCMIGACNOR6;ODD LOT;;;14,85;;;;;;11;72;1069,38
2025-09-15;CMIG4;BRCMIGACNPR3;CASH;;;11,09;;;;;;32;7600;84258
2025-09-15;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,11;;;;;;72;1017;11298,31
2025-09-15;CMIN3;BRCMINACNOR2;CASH;;;5,09;;;;;;34;18600;94765
2025-09-15;CMIN3F;BRCMINACNOR2;ODD LOT;;;5,11;;;;;;45;1026;5239,79
2025-09-15;CNES11;BRCNESCTF001;CASH;;;1,50;;;;;;11;2115;3170,03
2025-09-15;COCA34;BRCOCABDR002;CASH;;;58,74;;;;;;1;1;58,74
2025-09-15;COCE5F;BRCOCEACNPA3;ODD LOT;;;29,98;;;;;;2;3;89,93
2025-09-15;COGN3;BRCOGNACNOR2;CASH;;;3,04;;;;;;30;100100;304773
2025-09-15;COGN3F;BRCOGNACNOR2;ODD LOT;;;3,00;;;;;;35;344;1033,29
2025-09-15;COIN11;BRCOINCTF019;CASH;;;86,43;;;;;;22;281;24287,77
2025-09-15;COPN11;BRCOPNCTF006;CASH;;;59,00;;;;;;1;200;11800
2025-09-15;CORN11;BRCORNCTF002;CASH;;;7,27;;;;;;1;1;7,27
2025-09-15;COWC34;BRCOWCBDR006;CASH;;;128,05;;;;;;1;1;128,05
2025-09-15;CPFE3;BRCPFEACNOR0;CASH;;;38,26;;;;;;5;1000;38263
2025-09-15;CPFE3F;BRCPFEACNOR0;ODD LOT;;;38,32;;;;;;17;62;2375,94
2025-09-15;CPLE3;BRCPLEACNOR8;CASH;;;11,72;;;;;;6;1100;12893
2025-09-15;CPLE3F;BRCPLEACNOR8;ODD LOT;;;11,78;;;;;;5;26;306,3
2025-09-15;CPLE6;BRCPLEACNPB9;CASH;;;12,55;;;;;;33;18500;232127
2025-09-15;CPLE6F;BRCPLEACNPB9;ODD LOT;;;12,58;;;;;;26;367;4616,2
2025-09-15;CPLG11;BRCPLGCTF006;CASH;;;12,06;;;;;;5;93;1121,3
2025-09-15;CPSH11;BRCPSHCTF017;CASH;;;9,96;;;;;;6;535;5328,59
2025-09-15;CPTI11;BRCPTICTF005;CASH;;;82,66;;;;;;52;1203;99435,01
2025-09-15;CPTR11;BRCPTRCTF006;CASH;;;7,54;;;;;;4;505;3806,71
2025-09-15;CPTS11;BRCPTSCTF004;CASH;;;7,38;;;;;;70;3888;28679,61
2025-09-15;CRAA11;BRCRAACTF008;CASH;;;95,94;;;;;;3;51;4892,73
2025-09-15;CRFF11;BRCRFFCTF006;CASH;;;73,93;;;;;;1;8;591,44
2025-09-15;CRPG5;BRCRPGACNPA3;CASH;;;14,08;;;;;;4;2100;29569
2025-09-15;CRPG5F;BRCRPGACNPA3;ODD LOT;;;14,36;;;;;;4;23;330,29
2025-09-15;CSAN3;BRCSANACNOR6;CASH;;;7,53;;;;;;43;13500;101722
2025-09-15;CSAN3F;BRCSANACNOR6;ODD LOT;;;7,54;;;;;;36;518;3906,62
2025-09-15;CSMG3;BRCSMGACNOR5;CASH;;;32,91;;;;;;27;58000;1908674
2025-09-15;CSMG3F;BRCSMGACNOR5;ODD LOT;;;32,83;;;;;;14;173;5678,82
2025-09-15;CSNA3;BRCSNAACNOR6;CASH;;;7,85;;;;;;10;6600;51838
2025-09-15;CSNA3F;BRCSNAACNOR6;ODD LOT;;;7,84;;;;;;11;57;446,98
2025-09-15;CTAX3F;BRCTAXACNOR3;ODD LOT;;;1,13;;;;;;3;13;14,72
2025-09-15;CURY3;BRCURYACNOR3;CASH;;;33,24;;;;;;5;2600;86433
2025-09-15;CURY3F;BRCURYACNOR3;ODD LOT;;;33,20;;;;;;15;161;5345,21
2025-09-15;CVBI11;BRCVBICTF001;CASH;;;82,39;;;;;;85;1168;96228,58
2025-09-15;CVCB3;BRCVCBACNOR1;CASH;;;2,02;;;;;;28;117900;238111
2025-09-15;CVCB3F;BRCVCBACNOR1;ODD LOT;;;2,01;;;;;;12;96;192,98
2025-09-15;CXAG11;BRCXAGCTF003;CASH;;;73,63;;;;;;1;5;368,15
2025-09-15;CXCI11;BRCXCICTF005;CASH;;;65,51;;;;;;12;1143;74878,3
2025-09-15;CXCO11;BRCXCOCTF003;CASH;;;57,51;;;;;;1;8;460,08
2025-09-15;CXSE3;BRCXSEACNOR7;CASH;;;13,94;;;;;;31;9600;133787
2025-09-15;CXSE3F;BRCXSEACNOR7;ODD LOT;;;13,94;;;;;;81;943;13148,5
2025-09-15;CYRE3;BRCYREACNOR7;CASH;;;30,47;;;;;;13;5500;167572
2025-09-15;CYRE3F;BRCYREACNOR7;ODD LOT;;;30,39;;;;;;16;262;7962,61
2025-09-15;DASA3;BRDASAACNOR1;CASH;;;1,31;;;;;;10;17000;22229
2025-09-15;DCRA11;BRDCRACTF002;CASH;;;7,09;;;;;;3;7;49,66
2025-09-15;DEVA11;BRDEVACTF000;CASH;;;26,91;;;;;;5;33;888,14
2025-09-15;DEXP3;BRDEXPACNOR1;CASH;;;8,49;;;;;;6;10000;84892
2025-09-15;DIRR3;BRDIRRACNOR0;CASH;;;15,22;;;;;;20;5900;89774
2025-09-15;DIRR3F;BRDIRRACNOR0;ODD LOT;;;15,24;;;;;;34;416;6338,45
2025-09-15;DISB34;BRDISBBDR006;CASH;;;40,82;;;;;;12;1514;61796,48
2025-09-15;DIVD11;BRDIVDCTF005;CASH;;;54,82;;;;;;11;49;2686,37
2025-09-15;DIVO11;BRDIVOCTF002;CASH;;;105,30;;;;;;3;86;9056,05
2025-09-15;DMVF3F;BRDMVFACNOR9;ODD LOT;;;4,64;;;;;;1;25;116
2025-09-15;DOLA11;BRDOLACTF018;CASH;;;10,15;;;;;;1;90;913,5
2025-09-15;DOTZ3F;BRDOTZACNOR7;ODD LOT;;;8,76;;;;;;2;2;17,52
2025-09-15;DUOL34;BRDUOLBDR009;CASH;;;47,60;;;;;;1;1;47,6
2025-09-15;DXCO3;BRDXCOACNOR8;CASH;;;5,92;;;;;;11;6600;39054
2025-09-15;DXCO3F;BRDXCOACNOR8;ODD LOT;;;5,91;;;;;;1;1;5,91
2025-09-15;E1QN34;BRE1QNBDR008;CASH;;;65,00;;;;;;2;10;650
2025-09-15;EALT4;BREALTACNPR1;CASH;;;11,80;;;;;;2;700;8260
2025-09-15;EALT4F;BREALTACNPR1;ODD LOT;;;11,82;;;;;;8;100;1181,88
2025-09-15;ECOR3;BRECORACNOR8;CASH;;;8,10;;;;;;3;3700;29968
2025-09-15;ECOR3F;BRECORACNOR8;ODD LOT;;;8,14;;;;;;6;77;626,78
2025-09-15;EGAF11;BREGAFCTF006;CASH;;;93,90;;;;;;2;4;375,6
2025-09-15;EGIE3;BREGIEACNOR9;CASH;;;40,70;;;;;;3;3000;122100
2025-09-15;EGIE3F;BREGIEACNOR9;ODD LOT;;;40,80;;;;;;27;243;9913,59
2025-09-15;ELET3;BRELETACNOR6;CASH;;;47,75;;;;;;22;13800;658916
2025-09-15;ELET3F;BRELETACNOR6;ODD LOT;;;47,35;;;;;;68;708;33526,99
2025-09-15;ELET5;BRELETACNPA9;CASH;;;78,00;;;;;;1;100;7800
2025-09-15;ELET6;BRELETACNPB7;CASH;;;50,48;;;;;;14;3600;181712
2025-09-15;ELET6F;BRELETACNPB7;ODD LOT;;;50,45;;;;;;20;175;8829,43
2025-09-15;EMBR3;BREMBRACNOR4;CASH;;;75,86;;;;;;59;25700;1949577
2025-09-15;EMBR3F;BREMBRACNOR4;ODD LOT;;;75,79;;;;;;34;529;40094,89
2025-09-15;ENEV3;BRENEVACNOR8;CASH;;;15,85;;;;;;8;15400;244028
2025-09-15;ENEV3F;BRENEVACNOR8;ODD LOT;;;15,85;;;;;;6;61;966,94
