Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-16;ALUP4;BRALUPACNPR5;CASH;;;9,98;;;;;;4;1000;9978
2025-09-16;ALUP4F;BRALUPACNPR5;ODD LOT;;;9,93;;;;;;2;20;198,55
2025-09-16;ALZC11;BRALZCCTF016;CASH;;;7,67;;;;;;5;362;2776,58
2025-09-16;ALZR11;BRALZRCTF006;CASH;;;10,62;;;;;;12;188;1996,74
2025-09-16;AMAR3;BRAMARACNOR4;CASH;;;1,28;;;;;;1;4000;5120
2025-09-16;AMAR3F;BRAMARACNOR4;ODD LOT;;;1,28;;;;;;1;2;2,56
2025-09-16;AMBP3;BRAMBPACNOR6;CASH;;;13,33;;;;;;1;100;1333
2025-09-16;AMBP3F;BRAMBPACNOR6;ODD LOT;;;13,20;;;;;;2;50;660
2025-09-16;AMER3;BRAMERACNOR6;CASH;;;7,41;;;;;;35;16600;122964
2025-09-16;AMER3F;BRAMERACNOR6;ODD LOT;;;7,41;;;;;;20;170;1260,07
2025-09-16;AMZO34;BRAMZOBDR002;CASH;;;62,15;;;;;;10;944;58670,47
2025-09-16;ANIM3;BRANIMACNOR6;CASH;;;3,64;;;;;;9;8800;31996
2025-09-16;ANIM3F;BRANIMACNOR6;ODD LOT;;;3,61;;;;;;3;88;317,82
2025-09-16;APTO11;BRAPTOCTF007;CASH;;;8,49;;;;;;7;61;517,91
2025-09-16;ARGT39;BRARGTBDR000;CASH;;;38,30;;;;;;1;4;153,2
2025-09-16;ARML3;BRARMLACNOR1;CASH;;;3,88;;;;;;23;32100;124567
2025-09-16;ARML3F;BRARMLACNOR1;ODD LOT;;;3,79;;;;;;2;42;159,31
2025-09-16;ARRI11;BRARRICTF009;CASH;;;6,55;;;;;;8;254;1663,22
2025-09-16;ASAI3;BRASAIACNOR0;CASH;;;10,13;;;;;;11;11800;119575
2025-09-16;ASAI3F;BRASAIACNOR0;ODD LOT;;;10,19;;;;;;2;54;550,3
2025-09-16;AURA33;BRAURABDR001;CASH;;;56,51;;;;;;55;6812;384952,68
2025-09-16;AURE3;BRAUREACNOR9;CASH;;;10,95;;;;;;12;3000;32863
2025-09-16;AURE3F;BRAUREACNOR9;ODD LOT;;;10,98;;;;;;25;439;4819,61
2025-09-16;AUVP11;BRAUVPCTF000;CASH;;;103,00;;;;;;2;3;309
2025-09-16;AVGO34;BRAVGOBDR003;CASH;;;27,18;;;;;;5;978;26581,84
2025-09-16;AVLL3F;BRAVLLACNOR5;ODD LOT;;;1,75;;;;;;1;5;8,75
2025-09-16;AZEV4;BRAZEVACNPR7;CASH;;;0,49;;;;;;7;20900;10241
2025-09-16;AZEV4F;BRAZEVACNPR7;ODD LOT;;;0,50;;;;;;2;4;2
2025-09-16;AZIN11;BRAZINCTF019;CASH;;;99,61;;;;;;1;1;99,61
2025-09-16;AZPL11;BRAZPLCTF000;CASH;;;7,61;;;;;;2;1080;8218,8
2025-09-16;AZTE3;BRAZTEACNOR4;CASH;;;0,45;;;;;;2;24400;10980
2025-09-16;AZTE3F;BRAZTEACNOR4;ODD LOT;;;0,46;;;;;;1;10;4,6
2025-09-16;AZUL4;BRAZULACNPR4;CASH;;;1,39;;;;;;139;941700;1307682
2025-09-16;AZUL4F;BRAZULACNPR4;ODD LOT;;;1,38;;;;;;30;520;719,55
2025-09-16;AZZA3;BRAZZAACNOR9;CASH;;;33,20;;;;;;3;500;16602
2025-09-16;AZZA3F;BRAZZAACNOR9;ODD LOT;;;33,27;;;;;;6;235;7818,5
2025-09-16;B1TI34;BRB1TIBDR005;CASH;;;59,15;;;;;;2;134;7926,1
2025-09-16;B3SA3;BRB3SAACNOR6;CASH;;;13,50;;;;;;18;4500;60733
2025-09-16;B3SA3F;BRB3SAACNOR6;ODD LOT;;;13,51;;;;;;21;213;2877,4
2025-09-16;BABA34;BRBABABDR005;CASH;;;30,75;;;;;;10;4222;129812,79
2025-09-16;BAIQ39;BRBAIQBDR006;CASH;;;85,71;;;;;;3;23;1971,33
2025-09-16;BAOM39;BRBAOMBDR003;CASH;;;62,45;;;;;;2;8;499,6
2025-09-16;BAZA3F;BRBAZAACNOR0;ODD LOT;;;77,72;;;;;;2;39;3031,08
2025-09-16;BBAS3;BRBBASACNOR3;CASH;;;21,93;;;;;;87;50500;1107386
2025-09-16;BBAS3F;BRBBASACNOR3;ODD LOT;;;21,95;;;;;;194;1949;42780,98
2025-09-16;BBDC3;BRBBDCACNOR1;CASH;;;14,62;;;;;;3;3800;55540
2025-09-16;BBDC3F;BRBBDCACNOR1;ODD LOT;;;14,64;;;;;;15;122;1786,65
2025-09-16;BBDC4;BRBBDCACNPR8;CASH;;;16,99;;;;;;29;8800;149516
2025-09-16;BBDC4F;BRBBDCACNPR8;ODD LOT;;;17,01;;;;;;32;368;6260,14
2025-09-16;BBER39;BRBBERBDR001;CASH;;;74,46;;;;;;2;27;2010,39
2025-09-16;BBFO11;BRBBFOCTF004;CASH;;;64,58;;;;;;5;133;8588,79
2025-09-16;BBGO11;BRBBGOCTF002;CASH;;;63,50;;;;;;1;1;63,5
2025-09-16;BBIG11;BRBBIGCTF004;CASH;;;7,04;;;;;;4;149;1048,96
2025-09-16;BBOI11;BRBBOICTF008;CASH;;;9,46;;;;;;9;1517;14352,62
2025-09-16;BBOV11;BRBBOVCTF001;CASH;;;75,08;;;;;;1;1;75,08
2025-09-16;BBSE3;BRBBSEACNOR5;CASH;;;32,38;;;;;;28;5600;181349
2025-09-16;BBSE3F;BRBBSEACNOR5;ODD LOT;;;32,40;;;;;;71;974;31559,07
2025-09-16;BCIA11;BRBCIACTF005;CASH;;;86,27;;;;;;1;1;86,27
2025-09-16;BCRI11;BRBCRICTF009;CASH;;;63,68;;;;;;6;190;12098,39
2025-09-16;BDIF11;BRBDIFCTF002;CASH;;;75,09;;;;;;7;159;11938,62
2025-09-16;BDIV11;BRBDIVCTF009;CASH;;;39,02;;;;;;4;477;18613,14
2025-09-16;BDVD39;BRBDVDBDR001;CASH;;;46,50;;;;;;1;1;46,5
2025-09-16;BEEF11;BRBEEFN03OR6;CASH;;;2,89;;;;;;3;300;866
2025-09-16;BEEF3;BRBEEFACNOR6;CASH;;;6,53;;;;;;20;20100;131347
2025-09-16;BEEF3F;BRBEEFACNOR6;ODD LOT;;;6,49;;;;;;9;156;1012,47
2025-09-16;BEES3F;BRBEESACNOR9;ODD LOT;;;8,20;;;;;;6;37;303,34
2025-09-16;BEES4F;BRBEESACNPR6;ODD LOT;;;8,27;;;;;;1;1;8,27
2025-09-16;BERK34;BRBERKBDR002;CASH;;;130,14;;;;;;3;7;910,98
2025-09-16;BGIF26;BRBMEFBGI7K6;AGRIBUSINESS;;;;;;322,65;;;;;
2025-09-16;BGIG26;BRBMEFBGI7L4;AGRIBUSINESS;324,25;324,45;324,31;324,25;-0,32;325,3;;;2;3;321073,5
2025-09-16;BGIH26;BRBMEFBGI7Q3;AGRIBUSINESS;;;;;;324,6;;;;;
2025-09-16;BGIJ26;BRBMEFBGI7R1;AGRIBUSINESS;;;;;;325,45;;;;;
2025-09-16;BGIK26;BRBMEFBGI7M2;AGRIBUSINESS;;;;;;326,85;;;;;
2025-09-16;BGIM26;BRBMEFBGI7N0;AGRIBUSINESS;;;;;;327,15;;;;;
2025-09-16;BGIN26;BRBMEFBGI7O8;AGRIBUSINESS;;;;;;327,15;;;;;
2025-09-16;BGIQ26;BRBMEFBGI7P5;AGRIBUSINESS;;;;;;330;;;;;
2025-09-16;BGIU25;BRBMEFBGI7D1;AGRIBUSINESS;302;302;302;302;0,04;301,85;;;4;4;398640
2025-09-16;BGIU26;BRBMEFBGI7S9;AGRIBUSINESS;;;;;;327,15;;;;;
2025-09-16;BGIV25;BRBMEFBGI7E9;AGRIBUSINESS;306;306,55;306,22;306,2;0,03;306,1;;;40;71;7174794
2025-09-16;BGIX25;BRBMEFBGI7F6;AGRIBUSINESS;315,5;316,1;315,55;315,5;0;315,5;;;16;16;1666104
2025-09-16;BGIZ25;BRBMEFBGI7I0;AGRIBUSINESS;320;320;320;320;0,01;319,95;;;1;2;211200
2025-09-16;BHIA3;BRBHIAACNOR1;CASH;;;4,35;;;;;;106;145200;631495
2025-09-16;BHIA3F;BRBHIAACNOR1;ODD LOT;;;4,33;;;;;;17;322;1394,03
2025-09-16;BIAU39;BRBIAUBDR008;CASH;;;92,43;;;;;;1;1;92,43
2025-09-16;BIDB11;BRBIDBCTF001;CASH;;;78,85;;;;;;4;4;315,39
2025-09-16;BINC11;BRBINCCTF008;CASH;;;97,03;;;;;;2;208;20182,24
2025-09-16;BIOM3F;BRBIOMACNOR2;ODD LOT;;;8,40;;;;;;2;55;462
2025-09-16;BITH11;BRBITHCTF004;CASH;;;140,96;;;;;;19;1709;240893,67
2025-09-16;BLMG11;BRBLMGCTF005;CASH;;;33,50;;;;;;1;52;1742
2025-09-16;BLOK11;BRBLOKCTF003;CASH;;;242,14;;;;;;2;29;7021,92
2025-09-16;BLQD39;BRBLQDBDR004;CASH;;;59,76;;;;;;1;41;2450,16
2025-09-16;BMEB4F;BRBMEBACNPR5;ODD LOT;;;49,45;;;;;;1;1;49,45
2025-09-16;BMGB10;BRBMGBR02PR3;CASH;;;3,80;;;;;;4;1400;5320
2025-09-16;BMGB10F;BRBMGBR02PR3;ODD LOT;;;3,84;;;;;;2;2;7,68
2025-09-16;BMGB4;BRBMGBACNPR0;CASH;;;3,89;;;;;;3;2100;8159
2025-09-16;BMGB4F;BRBMGBACNPR0;ODD LOT;;;3,87;;;;;;6;44;170,37
2025-09-16;BMOB3;BRBMOBACNOR7;CASH;;;22,00;;;;;;1;100;2200
2025-09-16;BNDX11;BRBNDXCTF005;CASH;;;102,60;;;;;;1;2;205,2
2025-09-16;BOBR4F;BRBOBRACNPR3;ODD LOT;;;1,39;;;;;;3;20;27,81
2025-09-16;BODB11;BRBODBCTF009;CASH;;;7,36;;;;;;5;87;640,24
2025-09-16;BOTZ39;BRBOTZBDR005;CASH;;;45,70;;;;;;1;10;457
2025-09-16;BOVA11;BRBOVACTF003;CASH;;;140,92;;;;;;364;105732;14900206,88
2025-09-16;BOVV11;BRBOVVCTF009;CASH;;;147,79;;;;;;4;130;19212,59
2025-09-16;BPAC11;BRBPACUNT006;CASH;;;46,14;;;;;;8;2500;115339
2025-09-16;BPAC11F;BRBPACUNT006;ODD LOT;;;46,09;;;;;;14;157;7236,13
2025-09-16;BPAC5;BRBPACACNPA0;CASH;;;10,58;;;;;;1;100;1058
2025-09-16;BPAC5F;BRBPACACNPA0;ODD LOT;;;10,52;;;;;;1;10;105,2
2025-09-16;BPML11;BRBPMLCTF006;CASH;;;78,93;;;;;;1;2;157,86
2025-09-16;BRAP3;BRBRAPACNOR5;CASH;;;15,55;;;;;;1;100;1555
2025-09-16;BRAP3F;BRBRAPACNOR5;ODD LOT;;;15,50;;;;;;21;49;759,31
2025-09-16;BRAP4;BRBRAPACNPR2;CASH;;;16,94;;;;;;7;3200;54214
2025-09-16;BRAP4F;BRBRAPACNPR2;ODD LOT;;;16,97;;;;;;5;36;611,05
2025-09-16;BRAV3;BRBRAVACNOR3;CASH;;;18,74;;;;;;9;2900;54332
2025-09-16;BRAV3F;BRBRAVACNOR3;ODD LOT;;;18,85;;;;;;6;50;942,64
2025-09-16;BRBI11F;BRBRBICDAM10;ODD LOT;;;17,52;;;;;;11;78;1366,6
2025-09-16;BRCO11;BRBRCOCTF007;CASH;;;113,54;;;;;;6;81;9197,04
2025-09-16;BRCR11;BRBRCRCTF000;CASH;;;43,79;;;;;;8;158;6918,72
2025-09-16;BRFS3;BRBRFSACNOR8;CASH;;;22,07;;;;;;49;54800;1209608
2025-09-16;BRFS3F;BRBRFSACNOR8;ODD LOT;;;22,10;;;;;;16;236;5215,46
2025-09-16;BRKM3;BRBRKMACNOR1;CASH;;;9,40;;;;;;2;2100;19747
2025-09-16;BRKM5;BRBRKMACNPA4;CASH;;;9,03;;;;;;4;4000;36109
2025-09-16;BRKM5F;BRBRKMACNPA4;ODD LOT;;;9,03;;;;;;3;30;270,78
2025-09-16;BROF11;BRBROFCTF000;CASH;;;53,15;;;;;;3;837;44486,91
2025-09-16;BRSR3F;BRBRSRACNOR3;ODD LOT;;;12,94;;;;;;2;22;284,68
2025-09-16;BRSR6;BRBRSRACNPB4;CASH;;;11,72;;;;;;3;1100;12892
2025-09-16;BRSR6F;BRBRSRACNPB4;ODD LOT;;;11,76;;;;;;5;56;658,4
2025-09-16;BSLI3;BRBSLIACNOR5;CASH;;;9,28;;;;;;1;100;928
2025-09-16;BSLI3F;BRBSLIACNOR5;ODD LOT;;;9,60;;;;;;1;2;19,2
2025-09-16;BSLI4F;BRBSLIACNPR2;ODD LOT;;;9,73;;;;;;1;1;9,73
2025-09-16;BSLV39;BRBSLVBDR002;CASH;;;68,46;;;;;;1;8;547,68
2025-09-16;BSRE39;BRBSREBDR005;CASH;;;116,35;;;;;;1;5;581,75
2025-09-16;BTAG11;BRBTAGCTF003;CASH;;;96,08;;;;;;3;111;10664,88
2025-09-16;BTAL11;BRBTALCTF003;CASH;;;80,28;;;;;;3;26;2087,24
2025-09-16;BTCI11;BRBTCICTF005;CASH;;;9,32;;;;;;18;384;3578,16
2025-09-16;BTHF11;BRBTHFCTF000;CASH;;;8,71;;;;;;36;4209;36680,68
2025-09-16;BTLG11;BRBTLGCTF000;CASH;;;102,64;;;;;;80;861;88369,91
2025-09-16;BTLT39;BRBTLTBDR004;CASH;;;31,85;;;;;;1;1508;48029,8
2025-09-16;BTRA11;BRBTRACTF000;CASH;;;56,50;;;;;;2;8;452
2025-09-16;C2OI34;BRC2OIBDR003;CASH;;;69,20;;;;;;1;300;20760
2025-09-16;C2RW34;BRC2RWBDR007;CASH;;;106,89;;;;;;12;440;47029,4
2025-09-16;CACR11;BRCACRCTF004;CASH;;;81,35;;;;;;9;182;14804,8
2025-09-16;CAMB3;BRCAMBACNOR4;CASH;;;9,90;;;;;;1;2000;19800
2025-09-16;CAML3;BRCAMLACNOR3;CASH;;;5,13;;;;;;2;1000;5130
2025-09-16;CAML3F;BRCAMLACNOR3;ODD LOT;;;5,15;;;;;;2;49;252,35
2025-09-16;CASH14;BRCASHN03OR8;CASH;;;0,04;;;;;;1;100;4
2025-09-16;CASH3;BRCASHACNOR8;CASH;;;4,30;;;;;;143;538000;2315446
2025-09-16;CASH3F;BRCASHACNOR8;ODD LOT;;;4,33;;;;;;93;1035;4486,44
2025-09-16;CBAV3;BRCBAVACNOR5;CASH;;;3,91;;;;;;18;20200;78886
2025-09-16;CBAV3F;BRCBAVACNOR5;ODD LOT;;;3,89;;;;;;3;34;132,28
2025-09-16;CCME11;BRCCMECTF007;CASH;;;8,81;;;;;;2;52;458,12
2025-09-16;CCMF26;BRBMEFCCP2Y2;AGRIBUSINESS;70,35;70,61;70,47;70,35;-0,21;70,5;;;11;13;412249,5
2025-09-16;CCMF27;BRBMEFCCP353;AGRIBUSINESS;;;;;;70,56;;;;;
2025-09-16;CCMH26;BRBMEFCCP2Z9;AGRIBUSINESS;73,17;73,5;73,35;73,2;-0,44;73,53;;;33;51;1683391,5
2025-09-16;CCMK26;BRBMEFCCP312;AGRIBUSINESS;72;72;72;72;0,99;71,29;;;8;8;259200
2025-09-16;CCMK27;BRBMEFCCP338;AGRIBUSINESS;;;;;;68;;;;;
2025-09-16;CCMN26;BRBMEFCCP320;AGRIBUSINESS;;;;;;69,02;;;;;
2025-09-16;CCMU26;BRBMEFCCP304;AGRIBUSINESS;;;;;;68,46;;;;;
2025-09-16;CCMX25;BRBMEFCCP2X4;AGRIBUSINESS;67,41;67,69;67,5;67,41;-0,13;67,5;;;23;84;2551563
2025-09-16;CCMX26;BRBMEFCCP346;AGRIBUSINESS;;;;;;70,2;;;;;
2025-09-16;CCTY3;BRCCTYACNOR7;CASH;;;36,24;;;;;;2;200;7247
2025-09-16;CDII11;BRCDIICTF012;CASH;;;108,13;;;;;;20;1007;108891,73
2025-09-16;CEAB3;BRCEABACNOR1;CASH;;;18,46;;;;;;21;10600;195670
2025-09-16;CEAB3F;BRCEABACNOR1;ODD LOT;;;18,32;;;;;;11;251;4599,45
2025-09-16;CEBR3F;BRCEBRACNOR5;ODD LOT;;;22,81;;;;;;1;3;68,43
2025-09-16;CEEB3F;BRCEEBACNOR3;ODD LOT;;;36,75;;;;;;1;19;698,25
2025-09-16;CGAS3F;BRCGASACNOR0;ODD LOT;;;124,39;;;;;;1;1;124,39
2025-09-16;CGAS5F;BRCGASACNPA3;ODD LOT;;;128,02;;;;;;1;13;1664,26
2025-09-16;CGRA3;BRCGRAACNOR2;CASH;;;27,77;;;;;;1;200;5554
2025-09-16;CGRA3F;BRCGRAACNOR2;ODD LOT;;;27,94;;;;;;1;10;279,4
2025-09-16;CGRA4F;BRCGRAACNPR9;ODD LOT;;;27,10;;;;;;3;18;487,83
2025-09-16;CHCM34;BRCHCMBDR001;CASH;;;23,07;;;;;;1;1;23,07
2025-09-16;CHVX34;BRCHVXBDR008;CASH;;;84,60;;;;;;1;5;423
2025-09-16;CLSC4;BRCLSCACNPR3;CASH;;;101,38;;;;;;16;2600;263592
2025-09-16;CMIG3;BRCMIGACNOR6;CASH;;;14,91;;;;;;2;200;2982
2025-09-16;CMIG3F;BRCMIGACNOR6;ODD LOT;;;14,89;;;;;;16;72;1071,88
2025-09-16;CMIG4;BRCMIGACNPR3;CASH;;;11,21;;;;;;26;13600;152411
2025-09-16;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,20;;;;;;96;1726;19330,25
2025-09-16;CMIN3;BRCMINACNOR2;CASH;;;5,16;;;;;;20;22000;113588
2025-09-16;CMIN3F;BRCMINACNOR2;ODD LOT;;;5,16;;;;;;40;590;3042,13
2025-09-16;CNES11;BRCNESCTF001;CASH;;;1,44;;;;;;1;77;110,88
2025-09-16;COCA34;BRCOCABDR002;CASH;;;58,50;;;;;;5;113;6610,95
2025-09-16;COGN3;BRCOGNACNOR2;CASH;;;3,08;;;;;;55;107400;331096
2025-09-16;COGN3F;BRCOGNACNOR2;ODD LOT;;;3,06;;;;;;9;65;198,67
2025-09-16;COIN11;BRCOINCTF019;CASH;;;86,93;;;;;;24;335;29122,14
2025-09-16;COLG34;BRCOLGBDR000;CASH;;;62,45;;;;;;1;1;62,45
2025-09-16;COPH34;BRCOPHBDR009;CASH;;;41,65;;;;;;1;5;208,25
2025-09-16;COPN11;BRCOPNCTF006;CASH;;;57,00;;;;;;9;550;31350,85
2025-09-16;CORN11;BRCORNCTF002;CASH;;;7,26;;;;;;2;8;58,07
2025-09-16;COWC34;BRCOWCBDR006;CASH;;;126,33;;;;;;1;4;505,32
2025-09-16;CPFE3;BRCPFEACNOR0;CASH;;;38,52;;;;;;5;1500;57777
2025-09-16;CPFE3F;BRCPFEACNOR0;ODD LOT;;;38,56;;;;;;14;129;4974,42
2025-09-16;CPLE3F;BRCPLEACNOR8;ODD LOT;;;11,84;;;;;;6;36;426,25
2025-09-16;CPLE6;BRCPLEACNPB9;CASH;;;12,66;;;;;;14;12600;159499
2025-09-16;CPLE6F;BRCPLEACNPB9;ODD LOT;;;12,68;;;;;;17;249;3156,75
2025-09-16;CPSH11;BRCPSHCTF017;CASH;;;10,12;;;;;;7;136;1375,68
2025-09-16;CPTI11;BRCPTICTF005;CASH;;;82,87;;;;;;10;117;9695,64
2025-09-16;CPTS11;BRCPTSCTF004;CASH;;;7,42;;;;;;47;15455;114656,21
2025-09-16;CRAA11;BRCRAACTF008;CASH;;;95,99;;;;;;2;28;2687,7
2025-09-16;CRPG5;BRCRPGACNPA3;CASH;;;13,71;;;;;;6;3900;53483
2025-09-16;CSAN3;BRCSANACNOR6;CASH;;;7,73;;;;;;22;33700;260661
2025-09-16;CSAN3F;BRCSANACNOR6;ODD LOT;;;7,74;;;;;;23;297;2299,6
2025-09-16;CSED3;BRCSEDACNOR9;CASH;;;5,00;;;;;;3;4500;22510
2025-09-16;CSMG3;BRCSMGACNOR5;CASH;;;32,82;;;;;;3;400;13128
2025-09-16;CSMG3F;BRCSMGACNOR5;ODD LOT;;;32,78;;;;;;19;208;6818,17
2025-09-16;CSNA3;BRCSNAACNOR6;CASH;;;8,07;;;;;;24;16900;136330
2025-09-16;CSNA3F;BRCSNAACNOR6;ODD LOT;;;8,06;;;;;;15;78;628,92
2025-09-16;CURY3;BRCURYACNOR3;CASH;;;33,17;;;;;;4;4400;145934
2025-09-16;CURY3F;BRCURYACNOR3;ODD LOT;;;33,15;;;;;;21;279;9249,02
2025-09-16;CVBI11;BRCVBICTF001;CASH;;;82,93;;;;;;19;223;18492,4
2025-09-16;CVCB3;BRCVCBACNOR1;CASH;;;2,06;;;;;;35;121200;249931
2025-09-16;CXCI11;BRCXCICTF005;CASH;;;66,48;;;;;;5;1137;75582,79
2025-09-16;CXCO11;BRCXCOCTF003;CASH;;;57,31;;;;;;1;5;286,55
2025-09-16;CXSE3;BRCXSEACNOR7;CASH;;;14,05;;;;;;27;9400;132074
2025-09-16;CXSE3F;BRCXSEACNOR7;ODD LOT;;;14,05;;;;;;59;658;9247,54
2025-09-16;CYCR11;BRCYCRCTF004;CASH;;;8,69;;;;;;2;15;130,35
2025-09-16;CYRE3;BRCYREACNOR7;CASH;;;30,62;;;;;;5;6600;202094
2025-09-16;CYRE3F;BRCYREACNOR7;ODD LOT;;;30,67;;;;;;10;86;2637,7
2025-09-16;DAMA11;BRDAMACTF007;CASH;;;6,28;;;;;;3;129;810,25
2025-09-16;DASA3;BRDASAACNOR1;CASH;;;1,38;;;;;;2;400;550
2025-09-16;DCRA11;BRDCRACTF002;CASH;;;7,01;;;;;;11;558;3912,39
2025-09-16;DEEC34;BRDEECBDR003;CASH;;;83,00;;;;;;3;13;1079,04
2025-09-16;DEFI11;BRDEFICTF006;CASH;;;36,35;;;;;;3;550;19992,5
2025-09-16;DEVA11;BRDEVACTF000;CASH;;;26,71;;;;;;13;196;5235,14
2025-09-16;DEXP4;BRDEXPACNPR8;CASH;;;8,26;;;;;;1;600;4956
2025-09-16;DIRR3;BRDIRRACNOR0;CASH;;;15,26;;;;;;11;11000;167891
2025-09-16;DIRR3F;BRDIRRACNOR0;ODD LOT;;;15,23;;;;;;16;338;5146,76
2025-09-16;DISB34;BRDISBBDR006;CASH;;;40,52;;;;;;1;275;11143
2025-09-16;DIVO11;BRDIVOCTF002;CASH;;;105,29;;;;;;21;143;15056,74
2025-09-16;DMVF3;BRDMVFACNOR9;CASH;;;4,81;;;;;;2;400;1922
2025-09-16;DOLA11;BRDOLACTF018;CASH;;;10,06;;;;;;1;5;50,3
2025-09-16;DOTZ3;BRDOTZACNOR7;CASH;;;8,79;;;;;;1;100;879
2025-09-16;DVFF11;BRDVFFCTF006;CASH;;;5,99;;;;;;9;492;2947,79
2025-09-16;DXCO3;BRDXCOACNOR8;CASH;;;5,87;;;;;;6;8000;46935
2025-09-16;DXCO3F;BRDXCOACNOR8;ODD LOT;;;5,79;;;;;;1;5;28,95
2025-09-16;EALT4;BREALTACNPR1;CASH;;;11,55;;;;;;6;2000;23095
2025-09-16;EALT4F;BREALTACNPR1;ODD LOT;;;11,65;;;;;;2;9;104,85
2025-09-16;ECOO11;BRECOOCTF008;CASH;;;132,00;;;;;;1;23;3036
2025-09-16;ECOR3;BRECORACNOR8;CASH;;;8,09;;;;;;1;1900;15371
2025-09-16;ECOR3F;BRECORACNOR8;ODD LOT;;;8,04;;;;;;1;1;8,04
2025-09-16;EGAF11;BREGAFCTF006;CASH;;;94,00;;;;;;2;94;8836
2025-09-16;EGIE3;BREGIEACNOR9;CASH;;;40,47;;;;;;6;1500;60711
2025-09-16;EGIE3F;BREGIEACNOR9;ODD LOT;;;40,57;;;;;;18;248;10061,07
2025-09-16;EGYR11;BREGYRCTF001;CASH;;;3,10;;;;;;2;20;62
2025-09-16;ELET3;BRELETACNOR6;CASH;;;48,17;;;;;;67;25200;1214002
2025-09-16;ELET3F;BRELETACNOR6;ODD LOT;;;48,08;;;;;;49;541;26011,84
2025-09-16;ELET6;BRELETACNPB7;CASH;;;50,96;;;;;;30;6000;305740
2025-09-16;ELET6F;BRELETACNPB7;ODD LOT;;;50,85;;;;;;8;48;2440,77
2025-09-16;EMAE4;BREMAEACNPR1;CASH;;;27,83;;;;;;1;100;2783
2025-09-16;EMAE4F;BREMAEACNPR1;ODD LOT;;;27,68;;;;;;24;100;2768,15
2025-09-16;EMBR3;BREMBRACNOR4;CASH;;;75,88;;;;;;37;15100;1145768
2025-09-16;EMBR3F;BREMBRACNOR4;ODD LOT;;;75,82;;;;;;31;567;42990,82
