Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-18;ALUP11F;BRALUPCDAM15;ODD LOT;;;30,67;;;;;;2;5;153,37
2025-09-18;ALUP3F;BRALUPACNOR8;ODD LOT;;;11,02;;;;;;2;6;66,12
2025-09-18;ALUP4F;BRALUPACNPR5;ODD LOT;;;9,89;;;;;;1;7;69,23
2025-09-18;ALZC11;BRALZCCTF016;CASH;;;7,64;;;;;;3;100;764
2025-09-18;ALZR11;BRALZRCTF006;CASH;;;10,62;;;;;;24;1173;12456,54
2025-09-18;AMAR3F;BRAMARACNOR4;ODD LOT;;;1,25;;;;;;2;6;7,5
2025-09-18;AMBP3;BRAMBPACNOR6;CASH;;;13,66;;;;;;3;400;5462
2025-09-18;AMBP3F;BRAMBPACNOR6;ODD LOT;;;13,58;;;;;;9;169;2294,86
2025-09-18;AMER3;BRAMERACNOR6;CASH;;;8,04;;;;;;45;67600;543378
2025-09-18;AMER3F;BRAMERACNOR6;ODD LOT;;;8,16;;;;;;14;175;1427,13
2025-09-18;AMOB3;BRAMOBACNOR9;CASH;;;12,91;;;;;;1;100;1291
2025-09-18;AMOB3F;BRAMOBACNOR9;ODD LOT;;;13,07;;;;;;9;39;509,62
2025-09-18;AMZO34;BRAMZOBDR002;CASH;;;61,58;;;;;;7;383;23583,75
2025-09-18;ANIM3;BRANIMACNOR6;CASH;;;3,55;;;;;;3;1700;6028
2025-09-18;ANIM3F;BRANIMACNOR6;ODD LOT;;;3,58;;;;;;3;6;21,5
2025-09-18;ARGT39;BRARGTBDR000;CASH;;;37,03;;;;;;1;3;111,09
2025-09-18;ARML3;BRARMLACNOR1;CASH;;;3,88;;;;;;2;1000;3881
2025-09-18;ARRI11;BRARRICTF009;CASH;;;6,57;;;;;;33;5903;38757,74
2025-09-18;ARXD11;BRARXDCTF008;CASH;;;7,42;;;;;;1;1;7,42
2025-09-18;ASAI3;BRASAIACNOR0;CASH;;;10,29;;;;;;12;9800;100830
2025-09-18;ASAI3F;BRASAIACNOR0;ODD LOT;;;10,38;;;;;;6;81;840,75
2025-09-18;ASML34;BRASMLBDR003;CASH;;;89,44;;;;;;1;1;89,44
2025-09-18;AURA33;BRAURABDR001;CASH;;;54,75;;;;;;39;1207;66088,41
2025-09-18;AURE3;BRAUREACNOR9;CASH;;;10,77;;;;;;21;7500;80791
2025-09-18;AURE3F;BRAUREACNOR9;ODD LOT;;;10,78;;;;;;42;338;3644,62
2025-09-18;AURO11;BRAUROCTF001;CASH;;;102,33;;;;;;1;10;1023,3
2025-09-18;AUVP11;BRAUVPCTF000;CASH;;;104,55;;;;;;5;115;12022,85
2025-09-18;AZEV3;BRAZEVACNOR0;CASH;;;0,45;;;;;;1;600;270
2025-09-18;AZEV4;BRAZEVACNPR7;CASH;;;0,48;;;;;;1;100;48
2025-09-18;AZIN11;BRAZINCTF019;CASH;;;99,01;;;;;;3;129;12772,29
2025-09-18;AZTE3;BRAZTEACNOR4;CASH;;;0,45;;;;;;3;2400;1080
2025-09-18;AZTE3F;BRAZTEACNOR4;ODD LOT;;;0,46;;;;;;3;100;46
2025-09-18;AZUL11;BRAZULN01PR8;CASH;;;1,01;;;;;;1;100;101
2025-09-18;AZUL4;BRAZULACNPR4;CASH;;;1,41;;;;;;138;2079500;2930075
2025-09-18;AZUL4F;BRAZULACNPR4;ODD LOT;;;1,41;;;;;;20;370;521,04
2025-09-18;AZZA3;BRAZZAACNOR9;CASH;;;32,76;;;;;;35;13200;432455
2025-09-18;AZZA3F;BRAZZAACNOR9;ODD LOT;;;32,73;;;;;;33;373;12206,74
2025-09-18;B2HI34;BRB2HIBDR008;CASH;;;1,56;;;;;;1;10;15,6
2025-09-18;B2YN34;BRB2YNBDR003;CASH;;;0,73;;;;;;1;22;16,06
2025-09-18;B3SA3;BRB3SAACNOR6;CASH;;;13,71;;;;;;12;8800;120679
2025-09-18;B3SA3F;BRB3SAACNOR6;ODD LOT;;;13,72;;;;;;62;312;4281,82
2025-09-18;BABA34;BRBABABDR005;CASH;;;30,78;;;;;;2;4316;132846,48
2025-09-18;BAZA3F;BRBAZAACNOR0;ODD LOT;;;78,30;;;;;;1;1;78,3
2025-09-18;BBAS3;BRBBASACNOR3;CASH;;;22,08;;;;;;133;66900;1477401
2025-09-18;BBAS3F;BRBBASACNOR3;ODD LOT;;;22,10;;;;;;320;2974;65736,24
2025-09-18;BBDC3;BRBBDCACNOR1;CASH;;;14,89;;;;;;14;7800;116157
2025-09-18;BBDC3F;BRBBDCACNOR1;ODD LOT;;;14,90;;;;;;26;304;4529,07
2025-09-18;BBDC4;BRBBDCACNPR8;CASH;;;17,42;;;;;;30;18400;320494
2025-09-18;BBDC4F;BRBBDCACNPR8;ODD LOT;;;17,34;;;;;;22;211;3658,41
2025-09-18;BBGO11;BRBBGOCTF002;CASH;;;63,79;;;;;;1;1;63,79
2025-09-18;BBIG11;BRBBIGCTF004;CASH;;;7,03;;;;;;5;24;168,72
2025-09-18;BBRC11;BRBBRCCTF004;CASH;;;100,28;;;;;;7;400;40113,32
2025-09-18;BBSE3;BRBBSEACNOR5;CASH;;;32,76;;;;;;41;24600;805931
2025-09-18;BBSE3F;BRBBSEACNOR5;ODD LOT;;;32,80;;;;;;69;1068;35033,99
2025-09-18;BCIA11;BRBCIACTF005;CASH;;;85,70;;;;;;4;21;1799,75
2025-09-18;BCRI11;BRBCRICTF009;CASH;;;63,70;;;;;;6;69;4395,2
2025-09-18;BDIF11;BRBDIFCTF002;CASH;;;75,16;;;;;;7;112;8418,12
2025-09-18;BDOM11;BRBDOMCTF006;CASH;;;126,93;;;;;;1;1;126,93
2025-09-18;BEEF11;BRBEEFN03OR6;CASH;;;2,91;;;;;;2;200;582
2025-09-18;BEEF11F;BRBEEFN03OR6;ODD LOT;;;2,88;;;;;;1;50;144
2025-09-18;BEEF3;BRBEEFACNOR6;CASH;;;6,52;;;;;;14;26000;169449
2025-09-18;BEEF3F;BRBEEFACNOR6;ODD LOT;;;6,53;;;;;;2;14;91,38
2025-09-18;BEES3F;BRBEESACNOR9;ODD LOT;;;8,17;;;;;;4;57;465,67
2025-09-18;BEST11;BRBESTCTF000;CASH;;;102,86;;;;;;1;10;1028,6
2025-09-18;BGIF26;BRBMEFBGI7K6;AGRIBUSINESS;;;;;;327,7;;;;;
2025-09-18;BGIG26;BRBMEFBGI7L4;AGRIBUSINESS;;;;;;330,35;;;;;
2025-09-18;BGIH26;BRBMEFBGI7Q3;AGRIBUSINESS;;;;;;329,65;;;;;
2025-09-18;BGIJ26;BRBMEFBGI7R1;AGRIBUSINESS;;;;;;330,5;;;;;
2025-09-18;BGIK26;BRBMEFBGI7M2;AGRIBUSINESS;;;;;;332,35;;;;;
2025-09-18;BGIM26;BRBMEFBGI7N0;AGRIBUSINESS;;;;;;332,2;;;;;
2025-09-18;BGIN26;BRBMEFBGI7O8;AGRIBUSINESS;;;;;;332,2;;;;;
2025-09-18;BGIQ26;BRBMEFBGI7P5;AGRIBUSINESS;;;;;;335,05;;;;;
2025-09-18;BGIU25;BRBMEFBGI7D1;AGRIBUSINESS;304,7;304,7;304,7;304,7;0,13;304,3;;;1;1;100551
2025-09-18;BGIU26;BRBMEFBGI7S9;AGRIBUSINESS;;;;;;332,2;;;;;
2025-09-18;BGIV25;BRBMEFBGI7E9;AGRIBUSINESS;308;308,2;308,1;308,15;0,03;308,05;;;10;10;1016746,5
2025-09-18;BGIX25;BRBMEFBGI7F6;AGRIBUSINESS;318,5;318,85;318,68;318,85;0,04;318,7;;;3;3;315496,5
2025-09-18;BGIZ25;BRBMEFBGI7I0;AGRIBUSINESS;;;;;;324;;;;;
2025-09-18;BHIA3;BRBHIAACNOR1;CASH;;;4,67;;;;;;61;115100;537030
2025-09-18;BHIA3F;BRBHIAACNOR1;ODD LOT;;;4,66;;;;;;46;631;2939,26
2025-09-18;BIAU39;BRBIAUBDR008;CASH;;;91,36;;;;;;2;63;5755,68
2025-09-18;BIDU34;BRBIDUBDR002;CASH;;;50,99;;;;;;3;400;20396,98
2025-09-18;BIED3;BRBIEDACNOR2;CASH;;;3,33;;;;;;1;100;333
2025-09-18;BIED3F;BRBIEDACNOR2;ODD LOT;;;3,26;;;;;;8;8;26,04
2025-09-18;BINC11;BRBINCCTF008;CASH;;;96,89;;;;;;15;182;17633,66
2025-09-18;BIOM12;BRBIOMN03OR2;CASH;;;0,17;;;;;;1;1000;170
2025-09-18;BITH11;BRBITHCTF004;CASH;;;142,01;;;;;;9;876;124401,77
2025-09-18;BIWM39;BRBIWMBDR009;CASH;;;65,22;;;;;;1;15;978,3
2025-09-18;BIZD11;BRBIZDCTF000;CASH;;;94,60;;;;;;1;1;94,6
2025-09-18;BLAU3;BRBLAUACNOR8;CASH;;;14,20;;;;;;1;100;1420
2025-09-18;BMGB10;BRBMGBR02PR3;CASH;;;3,85;;;;;;2;200;770
2025-09-18;BMGB10F;BRBMGBR02PR3;ODD LOT;;;3,82;;;;;;1;8;30,56
2025-09-18;BMGB4;BRBMGBACNPR0;CASH;;;3,86;;;;;;6;1500;5790
2025-09-18;BMGB4F;BRBMGBACNPR0;ODD LOT;;;3,86;;;;;;12;90;347,79
2025-09-18;BMOB3;BRBMOBACNOR7;CASH;;;21,98;;;;;;2;1600;35168
2025-09-18;BMOB3F;BRBMOBACNOR7;ODD LOT;;;21,82;;;;;;2;10;218,22
2025-09-18;BNDA39;BRBNDABDR004;CASH;;;71,71;;;;;;3;15;1075,69
2025-09-18;BNFS11;BRBNFSCTF000;CASH;;;74,16;;;;;;1;10;741,6
2025-09-18;BOAC34;BRBOACBDR004;CASH;;;69,20;;;;;;1;25;1730
2025-09-18;BODB11;BRBODBCTF009;CASH;;;7,44;;;;;;13;2362;17573,35
2025-09-18;BOVA11;BRBOVACTF003;CASH;;;142,57;;;;;;67;31373;4472832,71
2025-09-18;BPAC11;BRBPACUNT006;CASH;;;46,82;;;;;;11;7200;337106
2025-09-18;BPAC11F;BRBPACUNT006;ODD LOT;;;46,90;;;;;;19;279;13085,79
2025-09-18;BPAN4;BRBPANACNPR1;CASH;;;7,89;;;;;;3;1200;9468
2025-09-18;BPAN4F;BRBPANACNPR1;ODD LOT;;;7,83;;;;;;20;97;759,19
2025-09-18;BPML11;BRBPMLCTF006;CASH;;;79,42;;;;;;4;179;14216,34
2025-09-18;BRAP3F;BRBRAPACNOR5;ODD LOT;;;15,55;;;;;;7;55;855,34
2025-09-18;BRAP4;BRBRAPACNPR2;CASH;;;17,15;;;;;;10;13900;238347
2025-09-18;BRAP4F;BRBRAPACNPR2;ODD LOT;;;17,09;;;;;;7;42;717,92
2025-09-18;BRAV3;BRBRAVACNOR3;CASH;;;19,00;;;;;;75;50400;957649
2025-09-18;BRAV3F;BRBRAVACNOR3;ODD LOT;;;18,94;;;;;;26;346;6551,97
2025-09-18;BRBI11F;BRBRBICDAM10;ODD LOT;;;18,14;;;;;;12;91;1650,31
2025-09-18;BRCO11;BRBRCOCTF007;CASH;;;112,60;;;;;;53;144;16214,17
2025-09-18;BRCR11;BRBRCRCTF000;CASH;;;42,96;;;;;;14;381;16369,49
2025-09-18;BRFS3;BRBRFSACNOR8;CASH;;;21,58;;;;;;105;105300;2272862
2025-09-18;BRFS3F;BRBRFSACNOR8;ODD LOT;;;21,56;;;;;;36;761;16408,36
2025-09-18;BRIM11;BRBRIMCTF008;CASH;;;487,98;;;;;;2;11;5367,78
2025-09-18;BRKM3F;BRBRKMACNOR1;ODD LOT;;;9,19;;;;;;1;22;202,18
2025-09-18;BRKM5;BRBRKMACNPA4;CASH;;;8,71;;;;;;33;42800;372838
2025-09-18;BRKM5F;BRBRKMACNPA4;ODD LOT;;;8,72;;;;;;8;192;1675,17
2025-09-18;BRSR3;BRBRSRACNOR3;CASH;;;12,81;;;;;;1;100;1281
2025-09-18;BRSR3F;BRBRSRACNOR3;ODD LOT;;;12,93;;;;;;3;63;814,59
2025-09-18;BRSR6;BRBRSRACNPB4;CASH;;;11,80;;;;;;3;300;3540
2025-09-18;BRSR6F;BRBRSRACNPB4;ODD LOT;;;11,82;;;;;;10;58;685,61
2025-09-18;BRST3;BRBRSTACNOR9;CASH;;;2,89;;;;;;7;2800;8086
2025-09-18;BRST3F;BRBRSTACNOR9;ODD LOT;;;2,90;;;;;;3;47;136,5
2025-09-18;BRZP11;BRBRZPCTF005;CASH;;;143,66;;;;;;4;111;15945,77
2025-09-18;BSLI3;BRBSLIACNOR5;CASH;;;9,18;;;;;;1;100;918
2025-09-18;BSLI3F;BRBSLIACNOR5;ODD LOT;;;9,19;;;;;;3;23;211,45
2025-09-18;BSLI4F;BRBSLIACNPR2;ODD LOT;;;9,68;;;;;;2;10;96,8
2025-09-18;BTAL11;BRBTALCTF003;CASH;;;80,02;;;;;;4;96;7682,06
2025-09-18;BTCI11;BRBTCICTF005;CASH;;;9,29;;;;;;5;24;222,96
2025-09-18;BTHF11;BRBTHFCTF000;CASH;;;8,66;;;;;;32;1090;9443,25
2025-09-18;BTLG11;BRBTLGCTF000;CASH;;;102,77;;;;;;102;350;35971,12
2025-09-18;BURA39;BRBURABDR009;CASH;;;81,92;;;;;;1;1;81,92
2025-09-18;BXPO11;BRBXPOCTF007;CASH;;;135,56;;;;;;10;10;1355,6
2025-09-18;C2OI34;BRC2OIBDR003;CASH;;;72,92;;;;;;7;674;49149,19
2025-09-18;C2RW34;BRC2RWBDR007;CASH;;;121,23;;;;;;3;23;2788,4
2025-09-18;CACR11;BRCACRCTF004;CASH;;;77,99;;;;;;11;182;14194,7
2025-09-18;CAMB3F;BRCAMBACNOR4;ODD LOT;;;10,00;;;;;;3;200;1999,09
2025-09-18;CAML3F;BRCAMLACNOR3;ODD LOT;;;5,26;;;;;;4;4;21,05
2025-09-18;CARE11;BRCARECTF000;CASH;;;1,07;;;;;;5;2224;2377,68
2025-09-18;CASH14;BRCASHN03OR8;CASH;;;0,04;;;;;;3;1100;44
2025-09-18;CASH3;BRCASHACNOR8;CASH;;;4,36;;;;;;34;85400;372509
2025-09-18;CASH3F;BRCASHACNOR8;ODD LOT;;;4,36;;;;;;4;36;156,86
2025-09-18;CBAV3;BRCBAVACNOR5;CASH;;;3,81;;;;;;10;12500;47566
2025-09-18;CBAV3F;BRCBAVACNOR5;ODD LOT;;;3,82;;;;;;1;74;282,68
2025-09-18;CCME11;BRCCMECTF007;CASH;;;8,79;;;;;;2;25;219,75
2025-09-18;CCMF26;BRBMEFCCP2Y2;AGRIBUSINESS;70,19;70,2;70,19;70,19;0,04;70,16;;;4;5;157936,5
2025-09-18;CCMF27;BRBMEFCCP353;AGRIBUSINESS;;;;;;70,84;;;;;
2025-09-18;CCMH26;BRBMEFCCP2Z9;AGRIBUSINESS;;;;;;73,13;;;;;
2025-09-18;CCMK26;BRBMEFCCP312;AGRIBUSINESS;;;;;;71,61;;;;;
2025-09-18;CCMK27;BRBMEFCCP338;AGRIBUSINESS;;;;;;68,28;;;;;
2025-09-18;CCMN26;BRBMEFCCP320;AGRIBUSINESS;;;;;;69,28;;;;;
2025-09-18;CCMU26;BRBMEFCCP304;AGRIBUSINESS;;;;;;68,74;;;;;
2025-09-18;CCMX25;BRBMEFCCP2X4;AGRIBUSINESS;67,27;67,4;67,35;67,39;0,17;67,27;;;47;55;1667115
2025-09-18;CCMX26;BRBMEFCCP346;AGRIBUSINESS;;;;;;70,94;;;;;
2025-09-18;CCTY3F;BRCCTYACNOR7;ODD LOT;;;25,91;;;;;;1;3;77,73
2025-09-18;CDII11;BRCDIICTF012;CASH;;;108,20;;;;;;14;451;48799,15
2025-09-18;CEAB3;BRCEABACNOR1;CASH;;;17,69;;;;;;11;3700;65441
2025-09-18;CEAB3F;BRCEABACNOR1;ODD LOT;;;17,70;;;;;;7;73;1291,94
2025-09-18;CEBR5;BRCEBRACNPA8;CASH;;;22,10;;;;;;1;200;4420
2025-09-18;CEBR5F;BRCEBRACNPA8;ODD LOT;;;22,40;;;;;;1;2;44,8
2025-09-18;CEOC11;BRCEOCCTF003;CASH;;;44,50;;;;;;1;20;890
2025-09-18;CGRA3;BRCGRAACNOR2;CASH;;;27,50;;;;;;1;100;2750
2025-09-18;CGRA4;BRCGRAACNPR9;CASH;;;27,14;;;;;;1;100;2714
2025-09-18;CGRA4F;BRCGRAACNPR9;ODD LOT;;;27,12;;;;;;2;42;1139,21
2025-09-18;CHVX34;BRCHVXBDR008;CASH;;;84,74;;;;;;2;53;4491,21
2025-09-18;CLIN11;BRCLINCTF007;CASH;;;88,43;;;;;;1;1;88,43
2025-09-18;CLSC4;BRCLSCACNPR3;CASH;;;101,24;;;;;;15;2100;212613
2025-09-18;CMCS34;BRCMCSBDR008;CASH;;;33,78;;;;;;1;12;405,36
2025-09-18;CMIG3;BRCMIGACNOR6;CASH;;;14,97;;;;;;13;2300;34436
2025-09-18;CMIG3F;BRCMIGACNOR6;ODD LOT;;;15,01;;;;;;11;88;1321,12
2025-09-18;CMIG4;BRCMIGACNPR3;CASH;;;11,30;;;;;;16;4700;53127
2025-09-18;CMIG4F;BRCMIGACNPR3;ODD LOT;;;11,34;;;;;;89;600;6802,7
2025-09-18;CMIN3;BRCMINACNOR2;CASH;;;5,17;;;;;;18;23500;121490
2025-09-18;CMIN3F;BRCMINACNOR2;ODD LOT;;;5,18;;;;;;33;482;2495,97
2025-09-18;CNES11;BRCNESCTF001;CASH;;;1,58;;;;;;13;3611;5704,19
2025-09-18;COCA34;BRCOCABDR002;CASH;;;58,98;;;;;;5;229;13506,45
2025-09-18;COCE5;BRCOCEACNPA3;CASH;;;29,88;;;;;;1;100;2988
2025-09-18;COGN3;BRCOGNACNOR2;CASH;;;3,12;;;;;;26;115900;361619
2025-09-18;COGN3F;BRCOGNACNOR2;ODD LOT;;;3,15;;;;;;24;240;755,01
2025-09-18;COIN11;BRCOINCTF019;CASH;;;88,80;;;;;;6;117;10389,6
2025-09-18;COPN11;BRCOPNCTF006;CASH;;;57,75;;;;;;3;501;28932,5
2025-09-18;CPFE3;BRCPFEACNOR0;CASH;;;38,79;;;;;;2;500;19394
2025-09-18;CPFE3F;BRCPFEACNOR0;ODD LOT;;;38,80;;;;;;14;98;3802,3
2025-09-18;CPLE3;BRCPLEACNOR8;CASH;;;11,97;;;;;;7;31200;373559
2025-09-18;CPLE3F;BRCPLEACNOR8;ODD LOT;;;11,93;;;;;;8;90;1073,99
2025-09-18;CPLE6;BRCPLEACNPB9;CASH;;;12,79;;;;;;12;3300;42220
2025-09-18;CPLE6F;BRCPLEACNPB9;ODD LOT;;;12,84;;;;;;25;200;2567,81
2025-09-18;CPSH11;BRCPSHCTF017;CASH;;;9,75;;;;;;6;114;1111,93
2025-09-18;CPTI11;BRCPTICTF005;CASH;;;82,75;;;;;;1;1;82,75
2025-09-18;CPTS11;BRCPTSCTF004;CASH;;;7,45;;;;;;36;3194;23807
2025-09-18;CRAA11;BRCRAACTF008;CASH;;;95,10;;;;;;110;3249;308986,22
2025-09-18;CRPG5;BRCRPGACNPA3;CASH;;;13,23;;;;;;16;6100;80683
2025-09-18;CSAN3;BRCSANACNOR6;CASH;;;7,82;;;;;;84;125100;978181
2025-09-18;CSAN3F;BRCSANACNOR6;ODD LOT;;;7,84;;;;;;22;265;2078,16
2025-09-18;CSED3;BRCSEDACNOR9;CASH;;;5,08;;;;;;2;18700;94920
2025-09-18;CSED3F;BRCSEDACNOR9;ODD LOT;;;5,17;;;;;;1;38;196,46
2025-09-18;CSMG3;BRCSMGACNOR5;CASH;;;33,28;;;;;;5;500;16642
2025-09-18;CSMG3F;BRCSMGACNOR5;ODD LOT;;;33,33;;;;;;20;100;3332,51
2025-09-18;CSNA3;BRCSNAACNOR6;CASH;;;7,91;;;;;;38;41100;325293
2025-09-18;CSNA3F;BRCSNAACNOR6;ODD LOT;;;7,97;;;;;;11;78;621,66
2025-09-18;CSUD3;BRCSUDACNOR5;CASH;;;18,30;;;;;;1;100;1830
2025-09-18;CSUD3F;BRCSUDACNOR5;ODD LOT;;;18,30;;;;;;5;103;1884,93
2025-09-18;CURY3;BRCURYACNOR3;CASH;;;33,56;;;;;;3;2300;77184
2025-09-18;CURY3F;BRCURYACNOR3;ODD LOT;;;33,56;;;;;;6;78;2617,73
2025-09-18;CVBI11;BRCVBICTF001;CASH;;;83,50;;;;;;84;714;59621,71
2025-09-18;CVCB3;BRCVCBACNOR1;CASH;;;2,03;;;;;;61;233800;475763
2025-09-18;CVCB3F;BRCVCBACNOR1;ODD LOT;;;2,05;;;;;;6;41;83,86
2025-09-18;CXRI11;BRCXRICTF003;CASH;;;62,90;;;;;;1;1;62,9
2025-09-18;CXSE3;BRCXSEACNOR7;CASH;;;14,31;;;;;;30;9300;133128
2025-09-18;CXSE3F;BRCXSEACNOR7;ODD LOT;;;14,30;;;;;;135;1124;16076,82
2025-09-18;CYCR11;BRCYCRCTF004;CASH;;;8,64;;;;;;1;21;181,44
2025-09-18;CYRE3;BRCYREACNOR7;CASH;;;30,67;;;;;;5;3600;110403
2025-09-18;CYRE3F;BRCYREACNOR7;ODD LOT;;;30,60;;;;;;6;111;3396,42
2025-09-18;DAMA11;BRDAMACTF007;CASH;;;6,39;;;;;;7;174;1111,34
2025-09-18;DASA3;BRDASAACNOR1;CASH;;;1,34;;;;;;3;300;401
2025-09-18;DCRA11;BRDCRACTF002;CASH;;;7,06;;;;;;2;55;388,5
2025-09-18;DEEC34;BRDEECBDR003;CASH;;;84,64;;;;;;1;1;84,64
2025-09-18;DESK3;BRDESKACNOR2;CASH;;;8,98;;;;;;5;2700;24256
2025-09-18;DESK3F;BRDESKACNOR2;ODD LOT;;;8,83;;;;;;9;144;1271,94
2025-09-18;DEVA11;BRDEVACTF000;CASH;;;26,75;;;;;;5;72;1926,07
2025-09-18;DIRR3;BRDIRRACNOR0;CASH;;;15,36;;;;;;8;5100;78321
2025-09-18;DIRR3F;BRDIRRACNOR0;ODD LOT;;;15,31;;;;;;3;18;275,6
2025-09-18;DIVD11;BRDIVDCTF005;CASH;;;55,80;;;;;;4;40;2232
2025-09-18;DIVO11;BRDIVOCTF002;CASH;;;106,83;;;;;;3;17;1816,11
2025-09-18;DOHL4F;BRDOHLACNPR9;ODD LOT;;;3,79;;;;;;2;2;7,57
2025-09-18;DOLA11;BRDOLACTF018;CASH;;;10,09;;;;;;4;101;1019,05
2025-09-18;DVFF11;BRDVFFCTF006;CASH;;;5,99;;;;;;1;5;29,95
2025-09-18;DXCO3;BRDXCOACNOR8;CASH;;;6,03;;;;;;7;7200;43414
2025-09-18;DXCO3F;BRDXCOACNOR8;ODD LOT;;;5,99;;;;;;3;104;623,36
2025-09-18;EALT3F;BREALTACNOR4;ODD LOT;;;13,00;;;;;;1;11;143
2025-09-18;EALT4F;BREALTACNPR1;ODD LOT;;;11,84;;;;;;5;69;817,07
2025-09-18;ECOR3;BRECORACNOR8;CASH;;;8,09;;;;;;2;1100;8899
2025-09-18;ECOR3F;BRECORACNOR8;ODD LOT;;;8,06;;;;;;1;50;403
2025-09-18;EGAF11;BREGAFCTF006;CASH;;;91,99;;;;;;2;6;551,94
2025-09-18;EGIE3;BREGIEACNOR9;CASH;;;40,98;;;;;;4;2200;90160
2025-09-18;EGIE3F;BREGIEACNOR9;ODD LOT;;;41,24;;;;;;7;100;4123,76
2025-09-18;EKTR4F;BREKTRACNPR7;ODD LOT;;;46,99;;;;;;1;3;140,97
2025-09-18;ELET3;BRELETACNOR6;CASH;;;48,98;;;;;;25;16300;798375
2025-09-18;ELET3F;BRELETACNOR6;ODD LOT;;;48,93;;;;;;56;378;18493,86
2025-09-18;ELET6;BRELETACNPB7;CASH;;;52,10;;;;;;9;2900;151080
2025-09-18;ELET6F;BRELETACNPB7;ODD LOT;;;52,03;;;;;;4;113;5879,57
2025-09-18;EMAE4;BREMAEACNPR1;CASH;;;28,25;;;;;;1;100;2825
2025-09-18;EMAE4F;BREMAEACNPR1;ODD LOT;;;28,40;;;;;;1;3;85,2
2025-09-18;EMBR3;BREMBRACNOR4;CASH;;;76,25;;;;;;29;9700;739666
2025-09-18;EMBR3F;BREMBRACNOR4;ODD LOT;;;76,21;;;;;;27;443;33761,08
2025-09-18;ENEV3;BRENEVACNOR8;CASH;;;16,38;;;;;;4;1200;19656
2025-09-18;ENEV3F;BRENEVACNOR8;ODD LOT;;;16,43;;;;;;4;67;1100,55
2025-09-18;ENGI11;BRENGICDAM16;CASH;;;50,02;;;;;;1;900;45018
2025-09-18;ENGI11F;BRENGICDAM16;ODD LOT;;;49,83;;;;;;32;116;5780,04
